fecha;tmin
2009-05-11;295,50
2009-05-12;298,50
2009-05-13;294,80
2009-05-14;284,50
2009-05-15;279,80
2009-05-16;278,60
2009-05-17;281,80
2009-05-18;286,10
2009-05-19;287,30
2009-05-20;288,80
2009-05-21;288,30
2009-05-22;289,40
2009-05-23;289,90
2009-05-24;288,50
2009-05-25;287,20
2009-05-26;287,30
2009-05-27;287,60
2009-05-28;288,60
2009-05-29;281,20
2009-05-30;278,60
2009-05-31;281,00
2009-06-01;284,50
2009-06-02;282,60
2009-06-03;284,80
2009-06-04;281,80
2009-06-05;278,90
2009-06-06;280,50
2009-06-07;280,80
2009-06-08;279,10
2009-06-09;279,00
