fecha;radsup
2009-05-11;2,41
2009-05-12;11,96
2009-05-13;11,15
2009-05-14;2,40
2009-05-15;13,85
2009-05-16;15,05
2009-05-17;13,75
2009-05-18;6,48
2009-05-19;3,65
2009-05-20;1,67
2009-05-21;9,74
2009-05-22;14,49
2009-05-23;15,07
2009-05-24;14,65
2009-05-25;13,75
2009-05-26;9,89
2009-05-27;6,29
2009-05-28;8,94
2009-05-29;7,00
2009-05-30;5,86
2009-05-31;8,69
2009-06-01;12,96
2009-06-02;13,12
2009-06-03;5,56
2009-06-04;6,23
2009-06-05;4,74
2009-06-06;3,87
2009-06-07;2,71
2009-06-08;7,42
2009-06-09;11,17
