fecha;radsup
2009-05-11;0,57
2009-05-12;3,61
2009-05-13;9,79
2009-05-14;2,17
2009-05-15;14,59
2009-05-16;15,10
2009-05-17;15,10
2009-05-18;14,86
2009-05-19;14,95
2009-05-20;14,44
2009-05-21;14,28
2009-05-22;14,26
2009-05-23;13,19
2009-05-24;9,41
2009-05-25;10,75
2009-05-26;12,10
2009-05-27;12,28
2009-05-28;13,33
2009-05-29;13,51
2009-05-30;13,02
2009-05-31;13,44
2009-06-01;13,47
2009-06-02;13,42
2009-06-03;1,19
2009-06-04;2,54
2009-06-05;4,35
2009-06-06;5,93
2009-06-07;5,31
2009-06-08;12,88
2009-06-09;13,22
