fecha;radsup
2009-05-11;13,12
2009-05-12;9,65
2009-05-13;4,47
2009-05-14;2,29
2009-05-15;7,75
2009-05-16;14,52
2009-05-17;14,59
2009-05-18;14,71
2009-05-19;14,64
2009-05-20;14,69
2009-05-21;14,52
2009-05-22;14,28
2009-05-23;13,95
2009-05-24;14,12
2009-05-25;13,86
2009-05-26;12,43
2009-05-27;2,85
2009-05-28;2,27
2009-05-29;6,13
2009-05-30;7,23
2009-05-31;4,56
2009-06-01;8,00
2009-06-02;13,10
2009-06-03;12,12
2009-06-04;4,02
2009-06-05;1,77
2009-06-06;1,14
2009-06-07;11,88
2009-06-08;4,26
2009-06-09;12,97
