fecha;tmax
2009-05-11;295,50
2009-05-12;297,80
2009-05-13;305,30
2009-05-14;298,20
2009-05-15;290,10
2009-05-16;290,10
2009-05-17;293,30
2009-05-18;293,90
2009-05-19;295,70
2009-05-20;296,30
2009-05-21;297,40
2009-05-22;298,80
2009-05-23;301,10
2009-05-24;299,40
2009-05-25;298,30
2009-05-26;298,50
2009-05-27;300,80
2009-05-28;299,40
2009-05-29;298,80
2009-05-30;300,00
2009-05-31;300,60
2009-06-01;301,00
2009-06-02;298,40
2009-06-03;292,10
2009-06-04;294,60
2009-06-05;294,10
2009-06-06;293,40
2009-06-07;290,00
2009-06-08;288,40
2009-06-09;291,50
