fecha;tmax
2009-05-11;295,80
2009-05-12;297,20
2009-05-13;305,20
2009-05-14;295,40
2009-05-15;300,20
2009-05-16;297,60
2009-05-17;293,70
2009-05-18;297,20
2009-05-19;295,70
2009-05-20;298,10
2009-05-21;298,60
2009-05-22;301,50
2009-05-23;302,40
2009-05-24;301,50
2009-05-25;295,00
2009-05-26;285,70
2009-05-27;286,40
2009-05-28;292,50
2009-05-29;293,00
2009-05-30;294,80
2009-05-31;292,00
2009-06-01;293,20
2009-06-02;295,60
2009-06-03;301,10
2009-06-04;298,40
2009-06-05;292,00
2009-06-06;292,00
2009-06-07;291,90
2009-06-08;291,30
2009-06-09;293,10
