fecha;hrmean
2009-05-11;80,71
2009-05-12;64,96
2009-05-13;61,87
2009-05-14;48,07
2009-05-15;40,19
2009-05-16;43,54
2009-05-17;30,30
2009-05-18;31,55
2009-05-19;61,42
2009-05-20;88,93
2009-05-21;83,09
2009-05-22;68,94
2009-05-23;63,33
2009-05-24;57,32
2009-05-25;50,68
2009-05-26;61,48
2009-05-27;51,31
2009-05-28;74,74
2009-05-29;97,41
2009-05-30;94,12
2009-05-31;70,99
2009-06-01;59,03
2009-06-02;60,24
2009-06-03;66,98
2009-06-04;62,13
2009-06-05;82,52
2009-06-06;52,84
2009-06-07;37,95
2009-06-08;44,59
2009-06-09;61,42
