fecha;radsup
2009-05-11;12,26
2009-05-12;11,59
2009-05-13;6,00
2009-05-14;4,50
2009-05-15;14,56
2009-05-16;15,17
2009-05-17;14,91
2009-05-18;5,29
2009-05-19;1,09
2009-05-20;6,65
2009-05-21;9,83
2009-05-22;9,51
2009-05-23;2,88
2009-05-24;1,62
2009-05-25;7,97
2009-05-26;13,95
2009-05-27;13,73
2009-05-28;14,55
2009-05-29;13,85
2009-05-30;13,82
2009-05-31;13,82
2009-06-01;13,33
2009-06-02;1,97
2009-06-03;1,90
2009-06-04;1,92
2009-06-05;1,75
2009-06-06;1,14
2009-06-07;11,36
2009-06-08;12,80
2009-06-09;10,63
