fecha;tmin
2009-05-11;293,60
2009-05-12;294,50
2009-05-13;288,00
2009-05-14;283,50
2009-05-15;280,40
2009-05-16;283,80
2009-05-17;285,90
2009-05-18;288,00
2009-05-19;287,70
2009-05-20;288,60
2009-05-21;288,90
2009-05-22;286,20
2009-05-23;284,90
2009-05-24;285,10
2009-05-25;287,60
2009-05-26;286,20
2009-05-27;284,60
2009-05-28;280,10
2009-05-29;281,90
2009-05-30;282,60
2009-05-31;282,10
2009-06-01;284,80
2009-06-02;285,40
2009-06-03;285,10
2009-06-04;285,40
2009-06-05;283,70
2009-06-06;276,90
2009-06-07;275,80
2009-06-08;282,00
2009-06-09;280,20
