fecha;hrmean
2009-05-11;65,86
2009-05-12;71,84
2009-05-13;85,11
2009-05-14;89,06
2009-05-15;74,61
2009-05-16;65,73
2009-05-17;60,31
2009-05-18;59,12
2009-05-19;57,99
2009-05-20;64,93
2009-05-21;85,71
2009-05-22;79,89
2009-05-23;54,07
2009-05-24;70,79
2009-05-25;62,99
2009-05-26;67,52
2009-05-27;68,38
2009-05-28;74,56
2009-05-29;88,78
2009-05-30;99,17
2009-05-31;97,68
2009-06-01;86,90
2009-06-02;89,15
2009-06-03;70,35
2009-06-04;64,52
2009-06-05;64,99
2009-06-06;69,07
2009-06-07;70,03
2009-06-08;71,59
2009-06-09;78,65
