fecha;tmax
2009-01-12;304,90
2009-01-13;308,30
2009-01-14;310,40
2009-01-15;306,60
2009-01-16;304,90
2009-01-17;300,50
2009-01-18;303,50
2009-01-19;304,70
2009-01-20;305,30
2009-01-21;308,20
2009-01-22;309,40
2009-01-23;311,60
2009-01-24;307,90
2009-01-25;310,80
2009-01-26;304,90
2009-01-27;300,10
2009-01-28;298,10
2009-01-29;303,80
2009-01-30;305,20
2009-01-31;310,90
2009-02-01;304,90
2009-02-02;304,30
2009-02-03;310,40
2009-02-04;302,50
2009-02-05;303,80
2009-02-06;305,20
2009-02-07;303,80
2009-02-08;301,20
2009-02-09;308,10
2009-02-10;309,10
