fecha;tmax
2009-01-12;302,60
2009-01-13;311,00
2009-01-14;310,60
2009-01-15;309,70
2009-01-16;305,80
2009-01-17;304,40
2009-01-18;299,00
2009-01-19;301,20
2009-01-20;300,60
2009-01-21;303,20
2009-01-22;302,40
2009-01-23;301,50
2009-01-24;300,40
2009-01-25;301,00
2009-01-26;301,10
2009-01-27;305,50
2009-01-28;301,70
2009-01-29;302,90
2009-01-30;301,50
2009-01-31;304,10
2009-02-01;304,90
2009-02-02;297,70
2009-02-03;298,60
2009-02-04;302,10
2009-02-05;303,80
2009-02-06;306,90
2009-02-07;307,30
2009-02-08;305,10
2009-02-09;300,90
2009-02-10;301,70
