fecha;hrmean
2009-01-12;80,81
2009-01-13;100,41
2009-01-14;96,02
2009-01-15;90,09
2009-01-16;85,02
2009-01-17;81,10
2009-01-18;79,56
2009-01-19;83,99
2009-01-20;98,85
2009-01-21;92,01
2009-01-22;78,51
2009-01-23;74,98
2009-01-24;62,89
2009-01-25;70,63
2009-01-26;52,89
2009-01-27;47,28
2009-01-28;39,86
2009-01-29;43,15
2009-01-30;83,00
2009-01-31;89,02
2009-02-01;72,86
2009-02-02;60,12
2009-02-03;58,83
2009-02-04;62,75
2009-02-05;65,84
2009-02-06;60,75
2009-02-07;55,43
2009-02-08;48,68
2009-02-09;76,12
2009-02-10;96,90
