fecha;radsup
2009-01-12;11,46
2009-01-13;22,14
2009-01-14;28,29
2009-01-15;21,12
2009-01-16;24,27
2009-01-17;6,28
2009-01-18;19,26
2009-01-19;16,28
2009-01-20;28,07
2009-01-21;27,60
2009-01-22;24,29
2009-01-23;3,62
2009-01-24;15,75
2009-01-25;5,06
2009-01-26;13,57
2009-01-27;24,53
2009-01-28;18,60
2009-01-29;3,72
2009-01-30;8,89
2009-01-31;19,23
2009-02-01;26,54
2009-02-02;25,01
2009-02-03;8,25
2009-02-04;7,87
2009-02-05;4,70
2009-02-06;6,04
2009-02-07;20,86
2009-02-08;9,86
2009-02-09;25,79
2009-02-10;22,14
