fecha;tmax
2009-01-12;302,50
2009-01-13;297,90
2009-01-14;300,70
2009-01-15;303,70
2009-01-16;307,20
2009-01-17;305,20
2009-01-18;305,80
2009-01-19;304,00
2009-01-20;298,50
2009-01-21;302,80
2009-01-22;306,10
2009-01-23;307,00
2009-01-24;310,40
2009-01-25;308,80
2009-01-26;309,60
2009-01-27;311,40
2009-01-28;310,90
2009-01-29;311,30
2009-01-30;303,50
2009-01-31;303,20
2009-02-01;304,10
2009-02-02;304,00
2009-02-03;304,30
2009-02-04;303,70
2009-02-05;302,70
2009-02-06;305,40
2009-02-07;307,30
2009-02-08;311,00
2009-02-09;304,90
2009-02-10;299,00
