fecha;radsup
2009-01-12;8,85
2009-01-13;25,85
2009-01-14;28,56
2009-01-15;24,63
2009-01-16;17,61
2009-01-17;17,12
2009-01-18;3,82
2009-01-19;14,25
2009-01-20;15,49
2009-01-21;19,52
2009-01-22;19,14
2009-01-23;21,31
2009-01-24;16,98
2009-01-25;21,42
2009-01-26;21,73
2009-01-27;19,19
2009-01-28;14,91
2009-01-29;16,66
2009-01-30;17,48
2009-01-31;18,71
2009-02-01;17,93
2009-02-02;11,73
2009-02-03;18,36
2009-02-04;25,89
2009-02-05;20,88
2009-02-06;25,03
2009-02-07;21,26
2009-02-08;24,53
2009-02-09;14,25
2009-02-10;14,39
