fecha;hrmean
2009-01-12;62,54
2009-01-13;72,09
2009-01-14;63,82
2009-01-15;59,74
2009-01-16;58,03
2009-01-17;90,72
2009-01-18;87,77
2009-01-19;84,67
2009-01-20;64,76
2009-01-21;58,62
2009-01-22;56,55
2009-01-23;50,13
2009-01-24;45,24
2009-01-25;41,45
2009-01-26;48,40
2009-01-27;69,06
2009-01-28;67,13
2009-01-29;80,87
2009-01-30;91,97
2009-01-31;87,69
2009-02-01;69,26
2009-02-02;59,15
2009-02-03;54,15
2009-02-04;54,11
2009-02-05;51,62
2009-02-06;45,57
2009-02-07;52,30
2009-02-08;85,07
2009-02-09;91,82
2009-02-10;80,18
