fecha;radsup
2009-03-24;20,53
2009-03-25;19,25
2009-03-26;19,39
2009-03-27;14,48
2009-03-28;10,39
2009-03-29;20,21
2009-03-30;20,76
2009-03-31;13,90
2009-04-01;13,01
2009-04-02;2,52
2009-04-03;10,93
2009-04-04;18,73
2009-04-05;19,47
2009-04-06;15,28
2009-04-07;19,31
2009-04-08;20,47
2009-04-09;19,77
2009-04-10;18,61
2009-04-11;17,12
2009-04-12;7,91
2009-04-13;2,57
2009-04-14;1,68
2009-04-15;1,87
2009-04-16;2,26
2009-04-17;2,81
2009-04-18;2,83
2009-04-19;1,51
2009-04-20;4,71
2009-04-21;16,42
2009-04-22;17,96
