fecha;tmax
2009-03-24;307,70
2009-03-25;306,70
2009-03-26;309,50
2009-03-27;311,70
2009-03-28;310,30
2009-03-29;312,30
2009-03-30;310,50
2009-03-31;309,50
2009-04-01;312,80
2009-04-02;307,40
2009-04-03;300,40
2009-04-04;300,30
2009-04-05;302,10
2009-04-06;295,10
2009-04-07;295,40
2009-04-08;302,10
2009-04-09;301,80
2009-04-10;301,90
2009-04-11;302,90
2009-04-12;303,80
2009-04-13;301,80
2009-04-14;296,80
2009-04-15;295,60
2009-04-16;298,90
2009-04-17;297,80
2009-04-18;295,60
2009-04-19;299,30
2009-04-20;295,60
2009-04-21;300,70
2009-04-22;300,20
