fecha;tmin
2009-03-24;294,90
2009-03-25;296,20
2009-03-26;294,80
2009-03-27;294,60
2009-03-28;295,70
2009-03-29;299,10
2009-03-30;296,10
2009-03-31;296,40
2009-04-01;296,10
2009-04-02;292,90
2009-04-03;292,40
2009-04-04;290,50
2009-04-05;285,80
2009-04-06;285,60
2009-04-07;290,40
2009-04-08;291,30
2009-04-09;293,10
2009-04-10;296,60
2009-04-11;298,60
2009-04-12;289,10
2009-04-13;287,90
2009-04-14;288,80
2009-04-15;287,10
2009-04-16;287,20
2009-04-17;287,80
2009-04-18;294,80
2009-04-19;293,20
2009-04-20;291,40
2009-04-21;291,00
2009-04-22;295,30
