fecha;hrmean
2009-03-24;40,27
2009-03-25;45,86
2009-03-26;49,15
2009-03-27;42,42
2009-03-28;35,17
2009-03-29;31,25
2009-03-30;34,08
2009-03-31;32,12
2009-04-01;37,11
2009-04-02;72,92
2009-04-03;86,74
2009-04-04;56,40
2009-04-05;33,58
2009-04-06;37,06
2009-04-07;36,01
2009-04-08;83,94
2009-04-09;84,57
2009-04-10;61,31
2009-04-11;49,75
2009-04-12;70,00
2009-04-13;49,36
2009-04-14;42,02
2009-04-15;44,63
2009-04-16;47,48
2009-04-17;45,48
2009-04-18;38,62
2009-04-19;61,22
2009-04-20;80,91
2009-04-21;83,19
2009-04-22;62,49
