fecha;radsup
2009-04-14;17,72
2009-04-15;17,99
2009-04-16;18,33
2009-04-17;14,69
2009-04-18;15,92
2009-04-19;6,60
2009-04-20;17,65
2009-04-21;14,36
2009-04-22;6,58
2009-04-23;10,91
2009-04-24;16,86
2009-04-25;15,58
2009-04-26;15,28
2009-04-27;3,19
2009-04-28;3,37
2009-04-29;3,92
2009-04-30;14,29
2009-05-01;15,73
2009-05-02;15,92
2009-05-03;12,67
2009-05-04;13,74
2009-05-05;14,86
2009-05-06;14,02
2009-05-07;13,08
2009-05-08;14,10
2009-05-09;14,00
2009-05-10;1,92
2009-05-11;9,64
2009-05-12;10,07
2009-05-13;2,01
