fecha;tmin
2009-04-14;293,10
2009-04-15;294,10
2009-04-16;292,60
2009-04-17;294,30
2009-04-18;297,10
2009-04-19;295,00
2009-04-20;291,90
2009-04-21;294,70
2009-04-22;293,50
2009-04-23;293,30
2009-04-24;294,70
2009-04-25;296,80
2009-04-26;294,10
2009-04-27;293,60
2009-04-28;291,50
2009-04-29;285,50
2009-04-30;282,60
2009-05-01;285,10
2009-05-02;289,80
2009-05-03;291,10
2009-05-04;292,60
2009-05-05;292,20
2009-05-06;293,50
2009-05-07;294,60
2009-05-08;292,00
2009-05-09;293,40
2009-05-10;293,50
2009-05-11;292,30
2009-05-12;293,20
2009-05-13;285,60
