fecha;tmin
2009-04-14;294,10
2009-04-15;292,40
2009-04-16;292,10
2009-04-17;292,90
2009-04-18;294,70
2009-04-19;293,70
2009-04-20;297,30
2009-04-21;294,80
2009-04-22;293,80
2009-04-23;293,50
2009-04-24;293,20
2009-04-25;288,70
2009-04-26;284,20
2009-04-27;284,00
2009-04-28;283,90
2009-04-29;283,80
2009-04-30;284,00
2009-05-01;286,50
2009-05-02;283,60
2009-05-03;284,90
2009-05-04;286,60
2009-05-05;290,60
2009-05-06;293,30
2009-05-07;293,80
2009-05-08;295,00
2009-05-09;297,20
2009-05-10;297,30
2009-05-11;294,90
2009-05-12;284,10
2009-05-13;283,30
