fecha;velviento
2009-04-14;2,52
2009-04-15;3,66
2009-04-16;2,58
2009-04-17;2,47
2009-04-18;1,95
2009-04-19;1,49
2009-04-20;1,63
2009-04-21;2,45
2009-04-22;2,42
2009-04-23;2,11
2009-04-24;1,93
2009-04-25;2,53
2009-04-26;2,88
2009-04-27;3,08
2009-04-28;3,47
2009-04-29;2,43
2009-04-30;1,30
2009-05-01;1,97
2009-05-02;2,07
2009-05-03;2,49
2009-05-04;2,97
2009-05-05;3,58
2009-05-06;4,58
2009-05-07;2,46
2009-05-08;2,37
2009-05-09;5,21
2009-05-10;3,41
2009-05-11;1,99
2009-05-12;1,36
2009-05-13;3,33
