fecha;tmin
2009-04-14;293,40
2009-04-15;293,00
2009-04-16;292,20
2009-04-17;294,40
2009-04-18;297,60
2009-04-19;292,00
2009-04-20;283,60
2009-04-21;279,90
2009-04-22;285,40
2009-04-23;293,50
2009-04-24;291,30
2009-04-25;290,30
2009-04-26;290,90
2009-04-27;291,90
2009-04-28;293,20
2009-04-29;294,00
2009-04-30;288,90
2009-05-01;290,70
2009-05-02;283,70
2009-05-03;283,40
2009-05-04;286,00
2009-05-05;281,20
2009-05-06;281,80
2009-05-07;284,30
2009-05-08;288,10
2009-05-09;289,00
2009-05-10;287,60
2009-05-11;289,60
2009-05-12;290,00
2009-05-13;292,80
