fecha;tmin
2009-04-14;293,70
2009-04-15;295,30
2009-04-16;293,80
2009-04-17;292,60
2009-04-18;293,20
2009-04-19;291,00
2009-04-20;291,20
2009-04-21;289,70
2009-04-22;289,20
2009-04-23;291,60
2009-04-24;294,00
2009-04-25;297,60
2009-04-26;296,40
2009-04-27;293,10
2009-04-28;293,70
2009-04-29;294,50
2009-04-30;293,60
2009-05-01;296,30
2009-05-02;292,30
2009-05-03;287,60
2009-05-04;291,80
2009-05-05;293,20
2009-05-06;289,90
2009-05-07;291,90
2009-05-08;291,80
2009-05-09;291,90
2009-05-10;293,60
2009-05-11;291,40
2009-05-12;292,50
2009-05-13;291,10
