fecha;hrmean
2009-04-14;33,18
2009-04-15;46,62
2009-04-16;42,25
2009-04-17;38,15
2009-04-18;42,19
2009-04-19;76,05
2009-04-20;65,22
2009-04-21;54,60
2009-04-22;64,24
2009-04-23;49,95
2009-04-24;72,39
2009-04-25;93,33
2009-04-26;80,33
2009-04-27;84,00
2009-04-28;70,54
2009-04-29;75,63
2009-04-30;92,08
2009-05-01;77,24
2009-05-02;68,75
2009-05-03;59,16
2009-05-04;52,40
2009-05-05;54,05
2009-05-06;54,26
2009-05-07;57,70
2009-05-08;62,18
2009-05-09;44,72
2009-05-10;51,02
2009-05-11;53,97
2009-05-12;51,29
2009-05-13;49,16
