fecha;tmax
2009-04-14;307,40
2009-04-15;306,30
2009-04-16;308,40
2009-04-17;308,10
2009-04-18;306,70
2009-04-19;301,10
2009-04-20;296,00
2009-04-21;298,70
2009-04-22;296,50
2009-04-23;302,00
2009-04-24;303,00
2009-04-25;306,90
2009-04-26;298,80
2009-04-27;292,80
2009-04-28;292,20
2009-04-29;294,50
2009-04-30;294,20
2009-05-01;293,50
2009-05-02;294,50
2009-05-03;299,70
2009-05-04;297,90
2009-05-05;297,00
2009-05-06;298,30
2009-05-07;301,20
2009-05-08;303,30
2009-05-09;297,80
2009-05-10;302,00
2009-05-11;302,40
2009-05-12;303,10
2009-05-13;301,60
