fecha;tmin
2009-04-14;293,50
2009-04-15;293,60
2009-04-16;292,10
2009-04-17;294,50
2009-04-18;294,00
2009-04-19;292,20
2009-04-20;285,10
2009-04-21;283,10
2009-04-22;285,60
2009-04-23;289,30
2009-04-24;288,30
2009-04-25;289,20
2009-04-26;289,80
2009-04-27;290,80
2009-04-28;290,30
2009-04-29;291,00
2009-04-30;291,80
2009-05-01;292,70
2009-05-02;292,10
2009-05-03;292,90
2009-05-04;291,20
2009-05-05;285,20
2009-05-06;286,30
2009-05-07;291,50
2009-05-08;294,00
2009-05-09;293,50
2009-05-10;291,90
2009-05-11;291,50
2009-05-12;292,70
2009-05-13;292,30
