fecha;tmax
2009-04-14;307,90
2009-04-15;305,70
2009-04-16;307,50
2009-04-17;305,90
2009-04-18;307,30
2009-04-19;299,70
2009-04-20;304,20
2009-04-21;304,80
2009-04-22;301,60
2009-04-23;300,40
2009-04-24;299,90
2009-04-25;303,90
2009-04-26;306,00
2009-04-27;296,70
2009-04-28;289,80
2009-04-29;290,80
2009-04-30;296,10
2009-05-01;300,10
2009-05-02;301,90
2009-05-03;304,00
2009-05-04;302,70
2009-05-05;304,90
2009-05-06;304,70
2009-05-07;304,60
2009-05-08;302,30
2009-05-09;302,30
2009-05-10;296,40
2009-05-11;295,90
2009-05-12;298,80
2009-05-13;294,20
