fecha;radsup
2009-04-14;17,69
2009-04-15;18,35
2009-04-16;15,56
2009-04-17;18,51
2009-04-18;15,29
2009-04-19;2,82
2009-04-20;17,08
2009-04-21;17,03
2009-04-22;1,04
2009-04-23;3,26
2009-04-24;15,21
2009-04-25;12,86
2009-04-26;11,07
2009-04-27;6,80
2009-04-28;10,80
2009-04-29;3,87
2009-04-30;10,45
2009-05-01;13,16
2009-05-02;3,47
2009-05-03;11,82
2009-05-04;15,61
2009-05-05;14,35
2009-05-06;14,78
2009-05-07;15,48
2009-05-08;15,28
2009-05-09;15,39
2009-05-10;13,89
2009-05-11;8,17
2009-05-12;8,56
2009-05-13;8,22
