fecha;hrmean
2009-04-14;33,88
2009-04-15;48,47
2009-04-16;44,58
2009-04-17;37,75
2009-04-18;44,67
2009-04-19;61,63
2009-04-20;41,23
2009-04-21;46,71
2009-04-22;82,65
2009-04-23;83,53
2009-04-24;79,52
2009-04-25;77,49
2009-04-26;67,85
2009-04-27;64,92
2009-04-28;54,20
2009-04-29;57,52
2009-04-30;64,61
2009-05-01;61,29
2009-05-02;52,85
2009-05-03;49,57
2009-05-04;50,74
2009-05-05;59,30
2009-05-06;85,84
2009-05-07;78,66
2009-05-08;47,54
2009-05-09;87,60
2009-05-10;70,52
2009-05-11;45,78
2009-05-12;77,32
2009-05-13;74,72
