fecha;hrmean
2009-01-05;42,29
2009-01-06;38,55
2009-01-07;36,73
2009-01-08;32,71
2009-01-09;30,64
2009-01-10;31,85
2009-01-11;34,62
2009-01-12;31,91
2009-01-13;30,06
2009-01-14;29,01
2009-01-15;41,36
2009-01-16;87,00
2009-01-17;65,26
2009-01-18;89,50
2009-01-19;98,12
2009-01-20;94,12
2009-01-21;67,86
2009-01-22;61,53
2009-01-23;47,90
2009-01-24;47,59
2009-01-25;42,17
2009-01-26;46,82
2009-01-27;50,63
2009-01-28;46,17
2009-01-29;41,76
2009-01-30;48,37
2009-01-31;67,17
2009-02-01;49,17
2009-02-02;78,35
2009-02-03;98,88
