fecha;hrmean
2009-01-05;38,33
2009-01-06;35,97
2009-01-07;30,52
2009-01-08;28,90
2009-01-09;32,58
2009-01-10;38,90
2009-01-11;68,40
2009-01-12;81,69
2009-01-13;64,32
2009-01-14;77,24
2009-01-15;69,64
2009-01-16;52,46
2009-01-17;45,97
2009-01-18;44,73
2009-01-19;47,42
2009-01-20;55,62
2009-01-21;48,98
2009-01-22;46,08
2009-01-23;46,06
2009-01-24;44,20
2009-01-25;42,93
2009-01-26;39,28
2009-01-27;41,71
2009-01-28;40,53
2009-01-29;39,72
2009-01-30;39,68
2009-01-31;52,91
2009-02-01;67,26
2009-02-02;74,83
2009-02-03;69,96
