fecha;radsup
2009-01-05;29,80
2009-01-06;29,09
2009-01-07;25,76
2009-01-08;25,85
2009-01-09;14,48
2009-01-10;6,37
2009-01-11;9,71
2009-01-12;23,95
2009-01-13;21,79
2009-01-14;13,79
2009-01-15;12,25
2009-01-16;23,42
2009-01-17;27,13
2009-01-18;26,68
2009-01-19;18,58
2009-01-20;22,69
2009-01-21;27,54
2009-01-22;25,44
2009-01-23;9,04
2009-01-24;28,92
2009-01-25;28,65
2009-01-26;28,32
2009-01-27;25,87
2009-01-28;4,67
2009-01-29;22,32
2009-01-30;17,22
2009-01-31;13,34
2009-02-01;22,56
2009-02-02;22,88
2009-02-03;21,97
