fecha;radsup
2009-01-05;29,76
2009-01-06;29,35
2009-01-07;27,19
2009-01-08;17,18
2009-01-09;25,04
2009-01-10;27,06
2009-01-11;15,84
2009-01-12;23,09
2009-01-13;22,93
2009-01-14;18,70
2009-01-15;28,42
2009-01-16;28,76
2009-01-17;24,08
2009-01-18;12,92
2009-01-19;12,81
2009-01-20;18,26
2009-01-21;16,64
2009-01-22;22,71
2009-01-23;14,53
2009-01-24;14,01
2009-01-25;16,00
2009-01-26;21,01
2009-01-27;14,65
2009-01-28;25,40
2009-01-29;15,74
2009-01-30;3,13
2009-01-31;23,82
2009-02-01;18,08
2009-02-02;26,94
2009-02-03;27,06
