fecha;tmax
2009-01-05;306,00
2009-01-06;308,60
2009-01-07;314,00
2009-01-08;303,60
2009-01-09;304,00
2009-01-10;300,30
2009-01-11;303,50
2009-01-12;304,60
2009-01-13;304,40
2009-01-14;299,80
2009-01-15;295,70
2009-01-16;303,90
2009-01-17;307,60
2009-01-18;310,40
2009-01-19;307,00
2009-01-20;298,90
2009-01-21;305,20
2009-01-22;310,90
2009-01-23;309,60
2009-01-24;310,60
2009-01-25;311,00
2009-01-26;311,70
2009-01-27;312,90
2009-01-28;313,30
2009-01-29;312,60
2009-01-30;311,20
2009-01-31;315,20
2009-02-01;313,30
2009-02-02;312,50
2009-02-03;310,80
