fecha;tmax
2009-05-18;295,00
2009-05-19;300,70
2009-05-20;302,70
2009-05-21;298,80
2009-05-22;302,00
2009-05-23;300,30
2009-05-24;297,10
2009-05-25;289,00
2009-05-26;292,40
2009-05-27;294,20
2009-05-28;292,60
2009-05-29;295,60
2009-05-30;298,10
2009-05-31;293,30
2009-06-01;290,70
2009-06-02;296,40
2009-06-03;292,40
2009-06-04;289,30
2009-06-05;288,10
2009-06-06;293,00
2009-06-07;292,60
2009-06-08;292,90
2009-06-09;293,50
2009-06-10;294,30
2009-06-11;294,70
2009-06-12;295,90
2009-06-13;295,30
2009-06-14;291,70
2009-06-15;293,80
2009-06-16;294,70
