fecha;radsup
2009-05-18;1,44
2009-05-19;8,86
2009-05-20;10,52
2009-05-21;11,76
2009-05-22;10,20
2009-05-23;8,37
2009-05-24;8,18
2009-05-25;1,74
2009-05-26;3,94
2009-05-27;11,97
2009-05-28;10,69
2009-05-29;1,66
2009-05-30;1,52
2009-05-31;5,65
2009-06-01;11,88
2009-06-02;12,04
2009-06-03;11,74
2009-06-04;12,74
2009-06-05;13,25
2009-06-06;13,50
2009-06-07;13,14
2009-06-08;12,30
2009-06-09;10,42
2009-06-10;1,87
2009-06-11;4,48
2009-06-12;9,49
2009-06-13;8,31
2009-06-14;11,21
2009-06-15;3,95
2009-06-16;4,02
