fecha;radsup
2009-05-18;5,00
2009-05-19;10,13
2009-05-20;6,44
2009-05-21;9,45
2009-05-22;13,20
2009-05-23;13,58
2009-05-24;13,52
2009-05-25;13,49
2009-05-26;12,84
2009-05-27;2,56
2009-05-28;9,09
2009-05-29;11,95
2009-05-30;11,65
2009-05-31;8,20
2009-06-01;6,51
2009-06-02;5,25
2009-06-03;3,25
2009-06-04;9,17
2009-06-05;10,83
2009-06-06;1,81
2009-06-07;1,55
2009-06-08;2,45
2009-06-09;2,79
2009-06-10;5,61
2009-06-11;5,13
2009-06-12;2,85
2009-06-13;11,50
2009-06-14;3,30
2009-06-15;6,65
2009-06-16;11,13
