fecha;tmax
2009-05-18;293,30
2009-05-19;295,90
2009-05-20;303,70
2009-05-21;304,80
2009-05-22;301,40
2009-05-23;300,00
2009-05-24;298,50
2009-05-25;295,50
2009-05-26;290,80
2009-05-27;293,20
2009-05-28;295,80
2009-05-29;292,50
2009-05-30;292,00
2009-05-31;291,80
2009-06-01;292,60
2009-06-02;294,20
2009-06-03;294,20
2009-06-04;292,20
2009-06-05;290,10
2009-06-06;292,50
2009-06-07;295,50
2009-06-08;294,70
2009-06-09;295,00
2009-06-10;290,20
2009-06-11;292,30
2009-06-12;297,30
2009-06-13;295,90
2009-06-14;297,20
2009-06-15;293,80
2009-06-16;294,00
