fecha;hrmean
2009-05-18;72,54
2009-05-19;74,78
2009-05-20;54,97
2009-05-21;77,56
2009-05-22;82,84
2009-05-23;72,25
2009-05-24;55,34
2009-05-25;51,83
2009-05-26;87,92
2009-05-27;97,81
2009-05-28;95,30
2009-05-29;50,67
2009-05-30;44,68
2009-05-31;45,06
2009-06-01;46,93
2009-06-02;62,97
2009-06-03;68,70
2009-06-04;78,60
2009-06-05;67,63
2009-06-06;62,11
2009-06-07;73,23
2009-06-08;79,70
2009-06-09;50,65
2009-06-10;37,41
2009-06-11;68,44
2009-06-12;93,09
2009-06-13;83,33
2009-06-14;89,27
2009-06-15;87,13
2009-06-16;84,35
