fecha;hrmean
2009-05-18;79,92
2009-05-19;81,41
2009-05-20;63,24
2009-05-21;52,48
2009-05-22;65,19
2009-05-23;68,34
2009-05-24;90,27
2009-05-25;97,55
2009-05-26;87,33
2009-05-27;82,65
2009-05-28;77,56
2009-05-29;95,60
2009-05-30;96,36
2009-05-31;87,61
2009-06-01;79,20
2009-06-02;81,00
2009-06-03;79,61
2009-06-04;70,30
2009-06-05;65,44
2009-06-06;69,72
2009-06-07;71,12
2009-06-08;70,32
2009-06-09;69,55
2009-06-10;69,11
2009-06-11;70,67
2009-06-12;70,04
2009-06-13;67,34
2009-06-14;63,37
2009-06-15;66,42
2009-06-16;71,87
