fecha;tmin
2009-05-18;291,40
2009-05-19;292,20
2009-05-20;293,20
2009-05-21;293,60
2009-05-22;292,60
2009-05-23;291,70
2009-05-24;293,90
2009-05-25;289,20
2009-05-26;285,70
2009-05-27;280,60
2009-05-28;279,80
2009-05-29;282,00
2009-05-30;284,80
2009-05-31;285,30
2009-06-01;280,50
2009-06-02;281,20
2009-06-03;284,60
2009-06-04;282,60
2009-06-05;277,80
2009-06-06;272,30
2009-06-07;276,10
2009-06-08;279,70
2009-06-09;281,80
2009-06-10;284,80
2009-06-11;290,50
2009-06-12;291,00
2009-06-13;286,20
2009-06-14;283,20
2009-06-15;286,90
2009-06-16;291,00
