fecha;tmin
2009-05-18;290,20
2009-05-19;288,80
2009-05-20;291,70
2009-05-21;294,10
2009-05-22;294,80
2009-05-23;292,80
2009-05-24;293,10
2009-05-25;294,10
2009-05-26;290,50
2009-05-27;288,20
2009-05-28;288,40
2009-05-29;288,40
2009-05-30;293,40
2009-05-31;291,60
2009-06-01;288,50
2009-06-02;290,50
2009-06-03;286,10
2009-06-04;285,50
2009-06-05;292,30
2009-06-06;291,90
2009-06-07;292,60
2009-06-08;294,00
2009-06-09;293,60
2009-06-10;292,60
2009-06-11;291,60
2009-06-12;291,10
2009-06-13;293,60
2009-06-14;295,10
2009-06-15;295,30
2009-06-16;285,30
