fecha;tmax
2009-05-18;294,40
2009-05-19;297,10
2009-05-20;303,70
2009-05-21;304,30
2009-05-22;300,90
2009-05-23;302,90
2009-05-24;299,90
2009-05-25;301,00
2009-05-26;295,00
2009-05-27;291,90
2009-05-28;297,60
2009-05-29;297,40
2009-05-30;298,00
2009-05-31;295,40
2009-06-01;294,10
2009-06-02;296,40
2009-06-03;292,70
2009-06-04;296,30
2009-06-05;297,50
2009-06-06;298,90
2009-06-07;302,10
2009-06-08;302,80
2009-06-09;302,80
2009-06-10;300,20
2009-06-11;303,70
2009-06-12;299,10
2009-06-13;301,90
2009-06-14;301,60
2009-06-15;298,80
2009-06-16;297,00
