fecha;radsup
2009-05-18;2,58
2009-05-19;10,30
2009-05-20;10,59
2009-05-21;10,89
2009-05-22;9,12
2009-05-23;10,31
2009-05-24;5,87
2009-05-25;7,76
2009-05-26;2,08
2009-05-27;3,80
2009-05-28;11,05
2009-05-29;3,37
2009-05-30;4,91
2009-05-31;6,65
2009-06-01;5,51
2009-06-02;7,43
2009-06-03;10,40
2009-06-04;10,35
2009-06-05;4,92
2009-06-06;9,61
2009-06-07;11,29
2009-06-08;12,12
2009-06-09;12,29
2009-06-10;6,39
2009-06-11;10,70
2009-06-12;7,08
2009-06-13;12,49
2009-06-14;11,72
2009-06-15;1,92
2009-06-16;4,84
