fecha;tmax
2009-05-18;294,60
2009-05-19;293,30
2009-05-20;303,90
2009-05-21;305,30
2009-05-22;301,90
2009-05-23;298,80
2009-05-24;302,20
2009-05-25;305,00
2009-05-26;297,40
2009-05-27;291,40
2009-05-28;294,60
2009-05-29;295,40
2009-05-30;302,30
2009-05-31;300,50
2009-06-01;302,70
2009-06-02;301,70
2009-06-03;298,00
2009-06-04;290,70
2009-06-05;290,40
2009-06-06;291,70
2009-06-07;292,60
2009-06-08;294,50
2009-06-09;300,80
2009-06-10;301,40
2009-06-11;298,70
2009-06-12;298,40
2009-06-13;301,80
2009-06-14;300,10
2009-06-15;297,90
2009-06-16;287,00
