fecha;radsup
2009-05-18;3,70
2009-05-19;7,56
2009-05-20;7,78
2009-05-21;7,44
2009-05-22;6,21
2009-05-23;2,09
2009-05-24;3,77
2009-05-25;1,31
2009-05-26;2,92
2009-05-27;11,69
2009-05-28;13,43
2009-05-29;12,59
2009-05-30;4,50
2009-05-31;5,80
2009-06-01;13,46
2009-06-02;12,63
2009-06-03;11,17
2009-06-04;13,28
2009-06-05;13,43
2009-06-06;13,61
2009-06-07;13,68
2009-06-08;5,03
2009-06-09;2,39
2009-06-10;5,24
2009-06-11;10,50
2009-06-12;3,89
2009-06-13;7,75
2009-06-14;10,70
2009-06-15;7,92
2009-06-16;2,96
