fecha;tmin
2009-05-18;290,50
2009-05-19;289,00
2009-05-20;290,60
2009-05-21;295,30
2009-05-22;293,60
2009-05-23;291,70
2009-05-24;293,90
2009-05-25;297,40
2009-05-26;290,40
2009-05-27;289,60
2009-05-28;288,80
2009-05-29;286,60
2009-05-30;293,80
2009-05-31;293,30
2009-06-01;296,00
2009-06-02;298,00
2009-06-03;290,80
2009-06-04;285,20
2009-06-05;280,80
2009-06-06;284,50
2009-06-07;289,10
2009-06-08;290,90
2009-06-09;292,80
2009-06-10;292,90
2009-06-11;294,10
2009-06-12;294,70
2009-06-13;294,40
2009-06-14;296,60
2009-06-15;284,90
2009-06-16;282,30
