fecha;hrmean
2009-05-18;66,74
2009-05-19;74,40
2009-05-20;60,70
2009-05-21;70,02
2009-05-22;95,56
2009-05-23;84,89
2009-05-24;71,00
2009-05-25;91,03
2009-05-26;79,71
2009-05-27;71,94
2009-05-28;81,95
2009-05-29;85,47
2009-05-30;85,81
2009-05-31;85,09
2009-06-01;85,74
2009-06-02;81,66
2009-06-03;78,95
2009-06-04;74,31
2009-06-05;67,68
2009-06-06;74,91
2009-06-07;92,63
2009-06-08;53,51
2009-06-09;49,23
2009-06-10;53,88
2009-06-11;59,63
2009-06-12;94,19
2009-06-13;98,08
2009-06-14;86,98
2009-06-15;73,49
2009-06-16;61,50
