fecha;tmin
2009-05-18;290,40
2009-05-19;289,60
2009-05-20;291,60
2009-05-21;295,00
2009-05-22;292,60
2009-05-23;294,80
2009-05-24;294,20
2009-05-25;286,40
2009-05-26;285,40
2009-05-27;280,10
2009-05-28;282,60
2009-05-29;284,00
2009-05-30;288,40
2009-05-31;287,50
2009-06-01;283,00
2009-06-02;281,40
2009-06-03;276,20
2009-06-04;274,40
2009-06-05;275,80
2009-06-06;277,20
2009-06-07;274,30
2009-06-08;273,90
2009-06-09;278,80
2009-06-10;282,60
2009-06-11;282,40
2009-06-12;282,60
2009-06-13;282,90
2009-06-14;287,50
2009-06-15;284,90
2009-06-16;284,50
