fecha;hrmean
2009-05-18;75,99
2009-05-19;86,20
2009-05-20;57,34
2009-05-21;88,48
2009-05-22;73,47
2009-05-23;56,58
2009-05-24;49,56
2009-05-25;50,37
2009-05-26;71,15
2009-05-27;63,05
2009-05-28;77,33
2009-05-29;89,67
2009-05-30;80,64
2009-05-31;71,97
2009-06-01;73,34
2009-06-02;67,54
2009-06-03;67,69
2009-06-04;72,86
2009-06-05;65,17
2009-06-06;62,36
2009-06-07;54,90
2009-06-08;61,81
2009-06-09;81,49
2009-06-10;81,91
2009-06-11;95,43
2009-06-12;80,51
2009-06-13;48,60
2009-06-14;55,64
2009-06-15;51,36
2009-06-16;47,62
